MAX_ATR_I_12M,NMES_ATR15_I_U6K_24M,RTOT_DACT_DTOT_24M,VAR_PROM_ENT_ACTU_24M,NMES_UATR3_I_24M,VAR_PROM_DEUDIR_ACTU_12M,INC_SUM_ACTSH_ACTU_24M,MAX_ENT_12M,N_NOR_24M,NMES_UATR15_I_U6K_24M,FLG_CLI_DEF60
6,0,1.0,0.0,0,-0.079658508,13.05714807,1,24,0,0
3,0,1.0,0.238095238,1,0.088368691,16.71545688,1,21,0,0
2,0,1.0,0.0,0,0.146770985,58.68530699,1,18,0,0
31,0,1.0,0.0,7,2.204062483,56.6053557,1,21,0,0
0,0,1.0,0.0,0,0.409725313,21.5989349,1,15,0,0
8,0,0.903438537,-0.270833333,9,-0.296382777,26.47910719,2,23,0,0
1,0,0.227734017,0.0,22,-0.759686194,4.085760391,1,19,0,0
4,0,0.570659627,0.0,11,0.630549409,29.61269568,1,24,0,0
9,0,1.0,-0.305555556,9,-0.097003184,18.20279616,3,22,0,0
8,0,0.986462111,0.0,1,0.161245677,23.77940738,3,17,0,0
5,0,0.929681406,0.041666667,10,0.221178672,35.29338513,1,24,0,0
4,0,0.747476017,-0.366666667,5,-0.522283947,5.959141894,2,15,0,0
5,0,0.363099153,-0.15,0,0.470463457,28.34041602,6,24,0,0
0,0,1.0,0.0,0,0.949750228,66.74196393,1,24,0,0
8,0,1.0,0.0,0,-0.124482356,18.6026986,2,24,0,0
15,1,0.866627001,-0.375,0,-0.101309741,17.55382579,4,24,0,0
1,0,0.97287561,0.0,0,0.051742212,21.29735685,2,24,0,0
0,0,0.701708265,0.0,0,-0.141712847,9.55636486,1,17,0,0
7,0,0.933741621,-0.4375,3,0.005392267,13.05825345,2,24,0,0
4,0,0.805352802,0.180555556,1,0.356618822,36.88559133,4,10,0,0
2,0,0.974696602,-0.229166667,13,-0.693395611,6.7473244,2,23,0,0
14,0,0.755724651,0.208333333,1,0.115113185,29.18658476,1,24,0,0
5,0,0.68994986,-0.347826087,11,0.01385133,19.1077567,2,23,0,0
3,0,1.0,0.0,9,-0.473589834,6.855925855,1,20,0,0
3,0,1.0,0.0,11,0.053352043,24.27683966,1,23,0,0
36,4,1.0,-0.208333333,0,0.101877653,32.53190799,3,13,0,0
0,0,1.0,0.0,0,0.580401986,6.902009931,1,5,0,0
2,0,0.442491184,0.0,0,-0.240739703,35.95577662,1,23,0,0
16,1,0.849050903,1.375,0,2.422806663,86.82911661,4,12,2,0
5,0,1.0,-0.125,8,0.012302314,18.94548882,3,24,0,0
0,0,0.673961834,-0.430555556,0,1.401802109,40.76849454,3,24,0,0
7,0,1.0,0.25,2,0.20682152,24.31110156,3,24,0,0
18,1,0.827372994,-0.229166667,0,0.791613119,28.69214923,2,21,0,0
3,0,0.877952387,0.304347826,1,0.340771139,27.87247173,1,23,0,0
0,0,0.621088282,0.0,18,0.460791067,27.32682001,1,24,0,0
2,0,0.948185102,-0.555555556,0,-0.499292024,7.987141747,3,24,0,0
0,0,0.755823836,0.0,19,0.343088308,19.09854001,3,24,0,0
3,0,0.770985691,-0.34375,1,-0.181712407,11.91998176,4,24,0,0
0,0,0.962749546,0.020833333,0,-0.087051122,16.75444726,3,24,0,0
3,0,0.813622447,0.5,9,-0.096024479,19.77582748,3,24,0,0
3,0,0.64071384,0.708333333,8,-0.531506469,9.344554507,2,24,0,0
6,0,0.578642088,0.0,7,1.794850081,105.9865808,1,24,0,0
2,0,0.973982759,-0.111111111,0,-0.246169539,14.15806654,4,24,0,0
0,0,0.976016005,0.0625,0,0.188312459,31.9024845,2,24,0,0
13,0,0.941179283,-0.333333333,0,-0.35037711,12.28123322,4,24,0,0
0,0,0.922691966,0.0,0,0.186259115,46.86900547,1,23,0,0
0,0,1.0,0.0,0,0.344074342,18.14496054,1,13,0,0
60,6,1.0,-0.166666667,0,-0.128667723,19.41182946,2,19,0,0
1,0,0.888995432,-0.027777778,0,-0.136372405,21.83502673,4,24,0,0
12,0,0.5054644,0.0,3,0.71612072,36.35404868,1,22,0,0
0,0,0.477243898,-0.363636364,0,-0.748877823,3.380915017,3,22,0,0
3,0,0.722670837,0.0,3,0.891434448,37.64633544,1,24,0,0
3,0,0.356714215,0.0,4,2.895348085,85.08751671,1,24,0,0
5,0,0.709349248,-0.125,9,0.084667198,25.35519334,3,20,0,0
6,0,1.0,-0.380952381,0,-0.219133424,9.577416604,2,21,0,0
0,0,0.351176718,0.0,0,-0.228450717,15.84704152,1,20,0,0
5,0,0.776919447,0.045454546,1,0.141952614,17.59829386,1,22,0,0
2,0,0.679817543,-0.166666667,0,-0.714978689,6.121575078,3,23,0,0
2,0,1.0,0.136363636,0,0.115648017,27.53904156,2,22,0,0
5,0,0.985809191,-0.354166667,1,0.341643764,33.55070858,2,24,0,0
3,0,1.0,0.166666667,3,-0.27940543,9.391667244,3,24,0,0
0,0,1.0,0.0,0,0.433924327,43.89579021,1,24,0,0
0,0,0.816236326,-0.305555556,0,0.159297101,21.80421925,3,22,0,0
1,0,0.467091171,-0.318181818,0,-0.368118019,6.234219561,2,11,0,0
3,0,0.808385661,-0.204545455,1,-0.030190783,14.92440068,2,22,0,0
4,0,0.939938223,-0.0625,1,0.23717687,27.91636402,2,24,0,0
0,0,0.56354999,0.0,0,-0.653755016,6.951611429,1,24,0,0
5,0,0.93606609,0.291666667,0,0.607311203,129.1012213,1,24,0,0
1,0,1.0,0.75,0,0.651187617,42.47828912,2,24,0,0
1,0,0.999908138,0.0,20,-0.426212217,12.32677333,1,24,0,0
7,0,1.0,-0.354166667,6,-0.139138678,16.13150377,2,24,0,0
2,0,0.650324925,0.217391304,14,-0.331552763,16.64128475,1,22,0,0
9,0,0.98730236,0.013888889,0,-0.1111727,13.6447839,4,22,0,0
3,0,1.0,0.0,3,-0.17348019,16.19095545,1,24,0,0
19,0,0.342602592,0.0,1,0.018677101,26.94135965,1,22,0,0
0,0,1.0,0.0,0,0.042945935,12.10187908,1,13,0,0
1,0,0.890312812,-0.458333333,0,-0.631982797,4.718018762,2,24,0,0
12,0,0.969141981,0.0,0,-0.285705602,14.48110762,1,23,0,0
2,0,0.962586812,0.0,0,-0.488376833,10.03285817,1,24,0,0
10,0,0.997531408,0.3125,0,0.072731936,26.7354605,3,24,0,0
0,0,0.783411087,-0.1875,0,-0.485512387,9.204106971,4,22,0,0
36,2,0.675868193,-0.366666667,0,-0.02031871,12.46363491,5,19,1,0
3,0,0.780201863,0.647058824,0,1.94241682,38.81119412,2,9,0,0
2,0,0.687369398,0.0,13,0.931086659,38.86398904,1,24,0,0
4,0,1.0,0.0,0,-0.186915035,7.557936471,1,18,0,0
3,0,0.634894677,0.0,4,-0.265049983,12.40368576,1,16,0,0
2,0,0.621147983,0.375,0,2.123711616,69.45185417,2,21,0,0
16,1,0.836047189,-0.472222222,0,-0.177285808,12.73148817,3,24,0,0
1,0,0.978288404,-0.145833333,15,0.048730403,19.73714862,3,24,0,0
0,0,0.793490749,-0.263888889,0,0.064416395,29.76828299,6,24,0,0
1,0,1.0,0.263157895,20,0.836276096,23.92921641,1,19,0,0
3,0,0.786040003,-0.15,8,-0.410935223,4.890647773,2,10,0,0
7,0,0.916906507,0.09375,10,-0.140260389,19.41298527,6,24,0,0
2,0,1.0,1.875,22,2.114802994,79.87490466,3,24,0,0
7,0,0.712413741,-0.333333333,1,-0.063466666,20.22409366,2,24,0,0
2,0,1.0,0.0,0,-0.111879149,37.06800017,1,22,0,0
3,0,0.610365497,0.0,8,-0.144333195,12.40991357,1,24,0,0
1,0,0.762618084,-0.25,0,0.453170816,24.47460826,2,24,0,0
1,0,0.542990144,0.214285714,21,-0.178386841,9.668387025,1,14,0,0
0,0,1.0,-0.180555556,0,-0.039538753,18.66795869,3,24,0,0
9,0,0.7564913,0.020833333,2,0.329828511,22.0741004,2,24,0,0
11,0,1.0,0.0,11,0.081049705,23.21602501,1,21,0,0
4,0,0.982209785,0.135416667,0,0.156069736,26.26691886,5,21,0,0
3,0,1.0,0.25,1,0.076522878,25.10152466,2,24,0,0
1,0,0.932783396,0.041666667,0,-0.0019032,18.03437088,5,24,0,0
0,0,0.928445951,0.0,0,-0.065330834,14.52127677,2,24,0,0
7,0,0.924808669,-0.055555556,0,0.461114584,12.15003125,2,5,0,0
0,0,0.776236452,0.0,0,-0.641220482,5.396394796,1,24,0,0
0,0,1.0,0.0,16,1.059338981,49.0668696,1,24,0,0
13,0,1.0,-0.285714286,10,-0.495874597,7.693016075,2,21,0,0
1,0,0.43674522,0.0,0,0.199668104,15.03348821,1,18,0,0
10,0,0.982207596,-0.166666667,0,-0.153290563,14.27730813,2,22,0,0
2,0,1.0,0.0,12,-0.031159179,23.69590147,1,23,0,0
8,0,0.640625228,-0.583333333,6,-0.430785803,15.55474926,3,23,0,0
3,0,0.834470611,-0.364583333,3,-0.236136815,15.02558001,4,24,0,0
1,0,0.784326642,-0.041666667,14,-0.270055067,15.27524109,2,23,0,0
6,0,0.803859312,0.125,0,-0.620435329,10.89974341,4,24,0,0
0,0,0.309659318,0.0,15,-0.756592276,7.261407868,1,24,0,0
4,0,0.925573394,-0.145833333,2,-0.325075974,14.28340625,2,24,0,0
0,0,1.0,0.0,19,0.010589479,15.82411755,1,24,0,0
3,0,0.940890463,-0.385416667,1,0.198702149,24.02869111,4,24,0,0
0,0,0.834251533,0.125,0,0.127845151,22.73015221,1,24,0,0
22,2,0.928209334,0.0,3,0.327023285,59.19247329,2,21,3,0
2,0,0.45329606,0.0,12,-0.197195293,18.11053098,1,24,0,0
6,0,1.0,-0.318181818,6,0.251584904,8.968740391,2,11,0,0
1,0,0.994571241,-0.0625,0,0.163299399,21.30052094,2,24,0,0
12,0,1.0,0.0,0,0.587759956,31.61974894,1,23,0,0
7,0,0.99244987,-0.020833333,1,0.081332624,23.70266381,2,24,0,0
11,0,1.0,0.0,0,0.447954537,17.79211493,1,18,0,0
3,0,0.797415581,0.0,6,-0.355352012,16.31995272,1,24,0,0
6,0,0.469487789,0.229166667,10,-0.30733546,16.82321043,2,16,0,0
1,0,0.927152783,0.3125,0,-0.012853739,20.49688973,3,23,0,0
4,0,0.759148792,0.270833333,0,-0.46564159,7.054799045,3,24,0,0
2,0,0.978656946,0.229166667,0,-0.109861548,17.33139032,3,24,0,0
1,0,1.0,0.0,0,-0.331565917,8.670170715,1,14,0,0
1,0,1.0,-0.25,0,0.179532758,10.79532758,2,10,0,0
1,0,0.785784761,-0.125,0,-0.169519635,14.45132667,2,18,0,0
1,0,0.971972014,-0.361111111,0,-0.16102154,14.6422152,4,24,0,0
3,0,0.835523356,0.0,11,-0.263638931,10.56867244,1,24,0,0
3,0,1.0,0.0,9,-0.026977453,20.63785829,1,18,0,0
2,0,0.897705301,-0.354166667,16,-0.213781406,12.54899525,2,24,0,0
1,0,0.947948949,0.0,0,-0.248172201,14.11329039,1,22,0,0
1,0,0.749589632,0.136363636,0,2.200362413,51.98876863,6,22,0,0
5,0,1.0,-0.458333333,11,0.238690495,47.21679601,2,24,0,0
8,0,0.700020975,-0.138888889,0,0.161592785,28.01556417,3,24,0,0
8,0,0.978792731,0.138888889,2,0.564240748,34.11933984,5,22,0,0
4,0,0.430292473,0.0,3,4.596627984,106.5241982,1,21,0,0
8,0,1.0,-0.375,0,0.076527765,13.63055163,3,24,0,0
0,0,0.777206815,-0.25,0,0.48329152,22.45781371,2,24,0,0
15,1,1.0,0.0,0,0.201985533,32.0439541,1,24,2,0
2,0,0.702108196,0.0,18,0.157971163,20.92431924,3,23,0,0
5,0,0.835039398,0.0,0,0.084858798,15.37740062,1,23,0,0
3,0,0.893370519,0.0,8,0.261912412,32.15156332,2,24,0,0
0,0,0.712850017,0.0,0,-0.086724783,18.02318457,1,24,0,0
50,5,0.994699784,-0.277777778,0,0.18068718,21.48345901,3,16,1,0
1,0,1.0,0.0,12,-0.049516097,29.38292811,1,24,0,0
20,1,1.0,-0.0625,0,0.077235021,37.10149021,2,21,1,0
0,0,1.0,-0.375,18,-0.364815489,9.312518124,2,24,0,0
0,0,1.0,0.0,0,-0.365338007,2.173309964,1,5,0,0
1,0,0.593101172,0.0625,0,4.874436627,92.34179609,1,16,0,0
8,0,1.0,0.0,9,1.012932039,62.69903793,1,24,0,0
2,0,0.546062332,0.0,0,0.22638125,26.53764118,1,21,0,0
0,0,1.0,0.0,0,0.231191318,31.6987853,2,24,0,0
3,0,1.0,-0.194444444,3,0.068175277,20.41671388,3,24,0,0
2,0,0.595297118,0.0,21,-0.362727735,6.390290269,1,17,0,0
3,0,0.031512507,-0.2,3,0.430115051,12.45431472,2,10,0,0
0,0,0.974237945,-0.402173913,21,-0.500768502,6.79704945,4,23,0,0
0,0,0.963270926,0.0,0,0.079371393,18.22848744,2,24,0,0
2,0,1.0,0.0,12,1.397917591,39.72049259,1,20,0,0
15,1,1.0,-0.097222222,0,-0.081975086,16.997753,3,23,0,0
0,0,0.968519786,-0.333333333,23,-0.007945831,14.48191273,3,22,0,0
14,0,1.0,0.0,5,0.100948085,22.41872586,1,19,0,0
1,0,1.0,0.818181818,0,2.057950652,56.38250601,2,22,0,0
3,0,1.0,-0.375,4,0.310792784,21.7260921,3,24,0,0
6,0,1.0,0.095238095,2,0.179749259,18.33374744,1,19,0,0
1,0,0.981587058,0.0,0,-0.285414458,28.29902994,1,23,0,0
1,0,1.0,0.0,0,-0.151090635,15.32475645,1,21,0,0
5,0,0.854553385,-0.395833333,11,-0.62034832,6.389427781,2,24,0,0
4,0,1.0,0.347826087,7,4.731641959,115.9714365,1,23,0,0
1,0,0.78534647,0.0,0,0.149523397,20.71684173,1,24,0,0
2,0,0.748714279,-0.180555556,0,-0.244414605,12.61579635,3,23,0,0
4,0,1.0,0.0,1,0.202023006,21.99383209,1,22,0,0
2,0,0.827007954,-0.180555556,18,-0.105156897,14.53495971,3,24,0,0
0,0,0.936703158,0.0,0,-0.255100895,14.87283195,1,21,0,0
9,0,0.69140176,-0.258333333,3,-0.301065234,23.95687476,5,24,0,0
7,0,0.884233211,-0.347222222,1,0.129557891,16.73710836,6,24,0,0
10,0,0.748587222,-0.020833333,0,-0.24725041,11.8179831,2,24,0,0
8,0,0.804007159,0.0,0,0.675742636,35.7943009,1,24,0,0
7,0,0.959626882,0.0,0,0.102957914,26.58768488,1,23,0,0
26,2,1.0,0.416666667,0,0.532846914,50.69201455,3,8,1,0
2,0,1.0,0.0,0,0.14465526,11.59120786,1,11,0,0
1,0,1.0,-0.3125,0,-0.370937559,10.10934923,2,24,0,0
3,0,0.791330191,0.0,0,0.175016156,24.9791982,2,24,0,0
0,0,0.981898788,0.0,0,1.007621146,59.15219013,1,22,0,0
0,0,1.0,0.0,0,0.084245687,5.505474124,1,6,0,0
3,0,1.0,0.0,3,-0.49099314,6.44363914,1,19,0,0
0,0,0.623153518,0.0,0,-0.341054101,12.37455046,1,24,0,0
8,0,0.800597504,0.0,0,0.178321701,37.78727773,2,24,0,0
0,0,0.978044756,0.0,0,-0.295161513,7.489974406,1,18,0,0
2,0,0.683602839,0.236111111,15,-0.027711102,29.50415448,4,24,0,0
3,0,0.93091865,-0.291666667,11,-0.177405311,12.46085478,3,24,0,0
3,0,0.627818103,-0.097222222,0,-0.462555265,14.68475716,3,24,0,0
0,0,0.940458659,-0.4375,0,-0.713858866,1.289129074,2,8,0,0
7,0,0.832186957,-0.083333333,4,1.152298809,78.26867121,2,20,0,0
3,0,0.753186465,0.208333333,11,-0.194883784,16.99021184,2,23,0,0
1,0,0.79147058,0.0,0,0.327349836,32.36515951,1,24,0,0
25,1,1.0,0.0,0,0.213485833,3333333333.0,1,24,1,0
1,0,0.955610388,0.0,0,0.254927732,36.23628799,2,24,0,0
4,0,0.793071406,0.0,0,0.109710325,15.69298729,1,15,0,0
14,0,0.745605905,0.0,1,0.819221892,60.24314696,1,23,0,0
0,0,1.0,0.0,0,0.129306205,21.15322459,2,24,0,0
4,0,0.989042014,-0.333333333,7,-0.405091203,9.485390528,2,24,0,0
4,0,0.566257691,-0.270833333,0,-0.173607443,10.54866511,2,24,0,0
3,0,0.923791619,0.708333333,4,-0.758075514,6.316599313,2,19,0,0
6,0,0.933419612,-0.145833333,0,0.551159833,53.18193638,2,24,0,0
1,0,0.752941079,-0.4375,0,-0.201860309,13.08126037,4,24,0,0
3,0,1.0,-0.0625,4,0.120050452,31.75659083,2,24,0,0
27,1,0.878904592,0.055555556,1,0.23678607,76.93731968,3,15,1,0
20,0,0.976171742,-0.065217391,0,0.358351358,19.54816457,2,21,0,0
19,1,1.0,0.214285714,0,-0.041443834,11.8835304,2,14,1,0
5,0,0.725887159,0.0,11,2.293166019,132.8403268,1,24,0,0
5,0,0.817159257,0.03125,2,-0.294755058,15.56978933,4,24,0,0
4,0,0.570589037,0.0,5,-0.330736873,15.44223691,1,23,0,0
0,0,0.567075544,-0.229166667,0,0.066859812,26.94161459,5,24,0,0
0,0,0.679648051,0.0,0,0.360637692,15.76172806,1,14,0,0
0,0,0.898849891,1.0,0,-0.474471827,11.25047018,2,24,0,0
2,0,1.0,0.0,0,0.10899328,4.544966402,1,5,0,0
14,0,0.987464886,-0.152777778,6,-0.210320181,15.42448159,3,23,0,0
38,4,0.921278102,1.291666667,0,1.469465901,84.13087458,3,9,0,0
7,0,1.0,0.0,0,-0.239990072,10.04280748,1,17,0,0
9,0,0.930055412,-0.45,0,0.04589907,16.38900764,5,24,0,0
3,0,0.709597121,-0.375,3,-0.211765049,12.51176968,2,24,0,0
24,2,1.0,0.0,2,0.223041707,26.02301863,1,18,3,0
2,0,0.941138275,-0.1875,0,0.577600566,31.06783215,2,23,0,0
3,0,1.0,-0.25,1,0.396428675,27.02375315,2,24,0,0
9,0,0.996275915,-0.013888889,1,0.638068016,32.22391022,4,24,0,0
4,0,0.715385854,0.041666667,0,0.470589906,37.70917056,5,20,0,0
1,0,0.86442439,-0.177083333,0,-0.148441177,22.34692335,4,24,0,0
0,0,0.67122706,0.541666667,0,0.018571622,14.59756056,2,24,0,0
0,0,0.95937644,0.0,0,0.137726018,21.96334018,3,24,0,0
5,0,0.699106994,-0.152777778,10,-0.094392238,16.68963352,6,23,0,0
5,0,1.0,0.0,11,-0.701975019,5.493058066,1,24,0,0
2,0,0.647040583,-0.40625,0,-0.543502807,8.55309455,4,23,0,0
4,0,1.0,-0.416666667,2,-0.250594285,11.62597439,3,24,0,0
6,0,0.936581384,0.0,4,-0.390002294,15.45625928,2,24,0,0
6,0,0.998977095,0.0,1,-0.282074498,14.70042164,5,24,0,0
14,0,0.710307513,0.0,0,-0.171064193,17.63716429,1,24,0,0
6,0,0.879541424,-0.361111111,1,-0.249630846,11.12616246,3,23,0,0
4,0,0.825742118,-0.25,11,-0.213204981,17.82816937,2,24,0,0
1,0,0.553250956,0.395833333,0,-0.050037382,14.52175868,3,24,0,0
4,0,0.627462043,0.041666667,10,0.612234817,33.69320046,4,7,0,0
14,0,1.0,-0.111111111,1,-0.431065714,11.38903423,3,23,0,0
4,0,0.444208638,0.0,6,1.021069792,46.32876278,1,22,0,0
3,0,1.0,-0.425,11,0.048303196,15.92031894,2,20,0,0
1,0,0.985635704,0.434782609,0,-0.603447275,5.11945476,1,23,0,0
1,0,1.0,0.0,0,-0.268282273,2.658588637,1,5,0,0
4,0,0.565015537,-0.413043478,1,-0.18590175,10.69261045,2,23,0,0
0,0,0.681989792,0.0,21,-0.308806417,12.43179774,3,24,0,0
0,0,0.979117516,0.0,0,-0.328260338,14.27353122,1,23,0,0
2,0,0.982732074,-0.125,0,-0.206818802,15.84113081,2,24,0,0
1,0,1.0,0.0,0,0.326690325,60.10761247,1,23,0,0
3,0,0.879504217,-0.145833333,6,-0.03408066,21.05281578,2,23,0,0
4,0,0.680978212,-0.277777778,5,0.06653893,25.2866211,3,24,0,0
3,0,0.826629956,-0.09375,3,-0.191291774,12.30348335,4,24,0,0
6,0,0.738688821,-0.166666667,4,-0.069609214,16.38025388,2,24,0,0
1,0,0.693790826,0.0,0,2.154934387,66.95341894,1,24,0,0
2,0,0.96465286,-0.055555556,0,0.088314382,25.42841428,3,23,0,0
1,0,0.58999331,-0.041666667,0,-0.418074782,13.03056475,3,24,0,0
6,0,1.0,0.0,4,0.899487067,49.89530711,1,24,0,0
0,0,0.97989147,-0.125,0,-0.089416089,12.36514163,2,23,0,0
10,0,1.0,-0.208333333,3,-0.043590731,51.41399258,2,23,0,0
0,0,1.0,0.0,20,0.813511115,41.16541904,1,24,0,0
0,0,0.257955168,-0.361111111,0,-0.431469309,11.1298343,3,24,0,0
6,0,0.427580844,-0.09375,4,-0.415027309,9.800989867,2,16,0,0
9,0,0.994724508,0.083333333,0,-0.498461033,10.02830128,1,23,0,0
4,0,0.992156756,0.0625,5,-0.219442564,17.09962049,3,24,0,0
0,0,0.999977341,0.708333333,19,-0.381391033,11.98290593,2,24,0,0
4,0,0.963407117,0.272727273,6,-0.314730283,10.92676694,1,19,0,0
8,0,0.963768708,-0.0625,0,0.612731175,27.4189172,2,24,0,0
6,0,0.89484704,-0.1875,2,0.277832027,17.44235079,3,21,0,0
27,3,0.995480991,-0.291666667,0,0.285243123,23.35559898,3,24,0,0
1,0,0.953308244,0.277777778,0,-0.083449561,20.51183595,4,24,0,0
1,0,0.52472129,0.479166667,0,1.917068954,139.2263402,3,22,0,0
3,0,0.891686039,0.104166667,2,0.681199551,49.24692212,3,24,0,0
5,0,1.0,-0.352941177,1,-0.428013526,8.834429806,2,17,0,0
3,0,0.809795477,0.083333333,0,0.171493382,26.57341766,3,24,0,0
0,0,1.0,0.1875,0,1.583782508,97.63014603,3,24,0,0
10,0,1.0,0.0,2,-0.295302487,19.03226441,1,24,0,0
3,0,0.734580692,-0.055555556,3,-0.018966057,14.61654478,2,18,0,0
1,0,0.989298754,0.0,0,0.024708837,4.123544186,1,5,0,0
3,0,0.139278044,-0.319444444,3,-0.49034879,9.972339508,3,23,0,0
0,0,0.951518979,-0.208333333,0,1.993110702,115.2888513,2,24,0,0
2,0,0.967461834,0.0,14,-0.010770642,17.23518765,2,22,0,0
2,0,0.99765024,-0.03125,13,-0.081948838,23.54641736,4,24,0,0
12,0,0.825216714,-0.013888889,0,0.056114322,26.45292616,3,24,0,0
2,0,0.836698476,0.125,0,6.904510106,342.2828211,2,24,0,0
2,0,1.0,0.0,0,0.267749244,14.21299093,1,12,0,0
3,0,0.9659878,0.0,2,-0.190413062,14.79127962,2,24,0,0
1,0,0.810556625,-0.333333333,0,0.007187153,20.56576861,4,24,0,0
0,0,0.94689913,0.263157895,15,-0.195357063,11.53274171,1,18,0,0
1,0,0.902751357,0.0,0,-0.065539982,21.46348518,2,24,0,0
2,0,0.534415716,0.291666667,15,0.329727808,26.94225162,1,17,0,0
4,0,0.737522561,-0.4,1,-0.681703901,6.390642202,5,24,0,0
4,0,1.0,-0.352941177,5,-0.33094403,8.469751614,2,17,0,0
7,0,1.0,0.041666667,0,-0.497134521,8.435373844,3,24,0,0
3,0,0.839560164,-0.055555556,3,-0.363821834,14.83517142,3,24,0,0
0,0,1.0,-0.125,0,-0.016857872,22.84047892,4,24,0,0
5,0,1.0,0.0,4,-0.387672365,7.76911349,1,14,0,0
1,0,1.0,-0.347826087,0,0.894898154,37.93967542,2,23,0,0
5,0,1.0,-0.078947368,0,-0.365384538,8.597290075,2,19,0,0
1,0,1.0,0.541666667,0,5.589726551,114.396631,2,24,0,0
8,0,0.99841171,-0.166666667,0,0.087345439,23.07427143,2,24,0,0
0,0,1.0,0.0,0,0.6937354,10.8561478,1,7,0,0
0,0,0.998783177,-0.208333333,0,0.10010262,25.00163289,2,24,0,0
10,0,0.920101465,-0.069444444,0,0.158269833,19.947494,3,23,0,0
2,0,0.698988325,0.208333333,0,-0.016950108,22.02628237,2,24,0,0
1,0,0.626393333,-0.020833333,0,-0.307823651,13.68230533,3,19,0,0
2,0,0.971791669,0.229166667,18,-0.469565531,95.50713267,2,24,0,0
0,0,0.954793978,0.318181818,0,0.097990225,13.52072863,2,18,0,0
10,0,1.0,0.125,1,0.736653078,29.88833601,3,20,0,0
1,0,0.957539272,0.0,0,0.626623019,39.77469081,1,24,0,0
3,0,0.971888295,-0.083333333,1,1.425104511,54.17628404,3,24,0,0
27,0,1.0,-0.304347826,0,1.613021713,38.09557906,2,22,0,0
2,0,0.888608916,0.0,15,-0.2173374,17.28016853,2,24,0,0
7,0,0.908729979,-0.208333333,0,0.540208958,35.09292863,3,18,0,0
5,0,0.562653826,0.458333333,7,-0.252880748,18.77593883,3,24,0,0
0,0,0.844684835,-0.229166667,0,-0.261082787,9.851896359,2,23,0,0
0,0,0.991524884,-0.214285714,0,0.179658697,15.80262768,2,14,0,0
0,0,0.975902053,0.208333333,0,-0.068453056,18.38473052,2,24,0,0
0,0,0.47871328,-0.368421053,0,-0.567880326,5.954189899,2,19,0,0
1,0,1.0,0.0,19,4.122011448,183.1633864,1,24,0,0
7,0,0.913869921,-0.402777778,0,-0.152305166,11.38053842,3,20,0,0
0,0,0.860072003,0.0,0,-0.058121926,14.99650694,1,19,0,0
8,0,0.92338932,0.0,0,0.060332998,10.69176256,1,21,0,0
3,0,0.834037764,-0.298245614,4,0.520327579,20.68052416,3,16,0,0
0,0,1.0,0.0,0,0.161186482,5.967118891,1,6,0,0
0,0,0.989085401,0.3125,0,0.584495864,27.03203656,3,24,0,0
5,0,0.494632003,0.125,0,0.355234029,21.90478919,2,22,0,0
2,0,0.768974381,-0.194444444,0,0.105728848,29.97997055,3,23,0,0
1,0,0.373359762,0.086956522,0,0.36178834,18.15816891,1,23,0,0
0,0,0.753200197,0.0,0,-0.554457962,5.694781868,1,18,0,0
1,0,1.0,-0.027777778,15,0.059645664,21.1729502,3,24,0,0
1,0,0.920666259,0.916666667,22,0.615495132,32.36649031,2,17,0,0
4,0,0.615398791,0.0,9,-0.528476477,13.62437784,1,24,0,0
4,0,0.505927183,-0.125,6,0.173873624,24.33692467,5,23,0,0
2,0,0.853291583,-0.104166667,13,-0.129290901,15.9903359,2,24,0,0
2,0,0.766751107,-0.333333333,18,-0.071461809,13.54002696,2,24,0,0
8,0,0.793324518,-0.194444444,0,0.20854849,31.50595469,3,23,0,0
20,4,0.615314,-0.260416667,0,0.211076875,32.03626668,4,16,0,0
0,0,1.0,-0.145833333,0,0.140691895,25.50263091,4,24,0,0
1,0,0.607945236,0.135416667,0,0.450944294,43.04942992,5,24,0,0
10,0,0.766401559,-0.3125,6,-0.067210575,16.74447362,2,24,0,0
1,0,0.866814165,-0.236111111,0,-0.281192967,15.34315529,3,24,0,0
6,0,0.956621868,0.3125,0,0.167130124,15.27001793,3,24,0,0
1,0,1.0,0.0,0,0.501691482,12.51522334,1,9,0,0
0,0,0.992473444,-0.452380952,0,-0.665705415,6.993962369,2,21,0,0
33,2,0.912088801,0.208333333,1,0.411242852,41.73308787,1,21,3,0
7,0,0.933091577,-0.083333333,0,0.369126563,29.23294946,2,24,0,0
9,0,0.681678763,-0.166666667,0,-0.339625592,14.48381435,2,23,0,0
1,0,1.0,0.0,0,0.560810096,11.48648077,1,8,0,0
3,0,1.0,0.0,5,-0.346769373,12.17319452,3,24,0,0
10,0,0.550773619,0.541666667,0,1.134358397,56.70908538,2,24,0,0
0,0,0.825215041,-0.326086957,0,-0.61266448,6.026102115,3,23,0,0
0,0,0.970118722,0.0,0,-0.484096042,7.153956904,1,15,0,0
2,0,1.0,0.0,12,1.134101267,53.64094491,1,24,0,0
0,0,0.921792702,-0.430555556,0,-0.115053674,11.97033928,3,24,0,0
2,0,0.760465587,-0.239583333,0,-0.141397496,15.42019432,4,24,0,0
2,0,0.493122274,0.0,13,0.124918132,16.00978614,1,18,0,0
6,0,0.642694422,-0.352941177,4,-0.130023401,14.53158613,2,13,0,0
3,0,1.0,0.145833333,8,-0.17577899,18.15389064,5,24,0,0
